author,published_at,updated_at,like_count,text
@ksniderdesign,2024-02-08T19:06:36Z,2024-02-08T19:06:36Z,0,"Sun bleached flies was my #1 song on Spotify in 2023, an entire year+ after it came out. To say the piano and instrumentals are stiff - when the whole point of the song is her reviewing her journey through the album, a massive undertaking - is to miss the intention of the track entirely. I’m so tired of men washing women’s experiences into neat categories and moving on as if they’ve spoken something profound. Let’s let Lana and other indie artists stand on their own please."
@groundchele,2024-02-07T21:55:38Z,2024-02-07T21:55:38Z,1,not him saying theres cliches when the naive cliche lyrics are the point.........
@zzmoonz,2024-01-31T13:23:00Z,2024-01-31T13:23:00Z,1,HE CALLED HOUSE IN NEBRASKA TEDIOUS - TRIAL THIS MAN AT THE HAGUE NOW!!!
@zzmoonz,2024-01-31T13:19:55Z,2024-01-31T13:19:55Z,2,literally a criminal review like how do you rate that low?
@sexwargeneral,2024-01-31T05:12:58Z,2024-01-31T05:12:58Z,3,Shut Up
@Thig2000,2024-01-30T04:47:55Z,2024-01-30T04:47:55Z,2,You should Paint the walls with your brains &lt;3
@exurosanctus,2024-01-25T22:16:28Z,2024-01-25T22:16:28Z,2,Can always count on you to shit all over anything lmao.
@Fiveash-Art,2024-01-20T08:50:46Z,2024-01-20T08:50:46Z,2,Why do I still click on these videos? 😂 Terrible critique.
@dracuIascoffin,2024-01-17T22:16:58Z,2024-01-17T22:16:58Z,3,this is definitely my fav album of all time
@alexbobajex,2024-01-10T21:03:04Z,2024-01-10T21:03:04Z,1,oh wow - i love house in nebraska and it was a fave on my first listen. guess it&#39;s just not for u
@SyMpHOny893,2024-01-10T19:23:14Z,2024-01-10T19:23:14Z,1,no offense bc I dont listen to music like you do but wtf are you talking about….
@siXer502,2024-01-04T17:38:21Z,2024-01-04T17:38:21Z,4,"Man, you are lost."
@tombsandtemples,2024-01-04T16:00:19Z,2024-01-04T16:00:19Z,1,"This one is so in our face, its obvious. It&#39;s a deal made with a high level demonic entity, possibly Satan himself.  It&#39;s all there.. .mocking God, religion, societal norms, destruction of any remaining good that can be claimed about America and the American family. Pretty sure Hayden basically says she is Ethel. This is evil art at its finest.  If you are true to yourself, you will be forced to admit that even duning  the incredibly beautiful moments on the album, you are still left with an intense uneasiness. That&#39;s because the source of this type of creativity it so unpure. To reach a certain level of fame and/or wealth on this realm, there is a similar deal that must be made. This album is basically revealing something you start to see everywhere when you start to look into the occult. &quot;Revalation of the method&quot;. They have tell us what they are doing/planning to do us. And occasionally, like with tjis album, tell us exactly how they do it."
@noahmorgan6430,2024-01-01T23:31:23Z,2024-01-01T23:31:23Z,2,Melon- you need to be tried at The Hague for this review because what the FUCK
@Livv.l.x,2023-12-31T15:57:56Z,2023-12-31T15:57:56Z,0,You always have the same thing to say about indie female artists. Maybe you should really open your mind to music. Once again you’re disappointing
@dippinrice,2023-12-26T04:14:07Z,2023-12-26T04:14:07Z,0,"Any record would be okay with everyone. Any Fili Album and its fine, Any Album......"
@robinluger9424,2023-12-23T13:01:10Z,2023-12-23T13:01:10Z,0,reality love this album
@oscarhorn3985,2023-12-08T17:14:37Z,2023-12-08T17:14:37Z,0,Hayden does not care about „the interludes being too long“ it’s a story in one of them she does in the tower she ascends two the afterlife it’s not supposed to be anything but a cinematic masterpiece
@czimmerman13,2023-12-08T02:15:46Z,2023-12-08T02:15:46Z,8,im literally under ur bed
@rossco54,2023-12-08T01:59:48Z,2023-12-08T01:59:48Z,1,I’m listening to this album in 2023 and came back to disagree with Fantano. Everything he dislikes are stylistic choices I loved. A strong 9 for me.
@LifeOfJakoby54,2023-12-06T09:45:57Z,2023-12-06T09:45:57Z,3,this album is a 10/10 truly a masterpiece the songwriting is actually so well crafted it’s insane as well as the production it just blew me away also why compare her to Lana? I see you do that a lot in places where it’s not necessarily true
@cherimoya3601,2023-12-05T23:46:14Z,2023-12-05T23:46:14Z,0,Dieses Album ist besser als alles was du jemals machen wirst du glatzköpfiger Freak
@sierramobley8962,2023-12-05T01:45:13Z,2023-12-05T01:45:13Z,0,"it’s okay Melon man, everybody has to be wrong sometimes. the day you posted this review was your turn 😌"
@tbhcreature618,2023-12-04T22:40:51Z,2023-12-04T22:41:05Z,3,he said &quot;i wanted something darker&quot; when a sentence before he talks about how the last song depicts ethel being consumed💀
@chaneyross,2023-12-04T08:16:28Z,2023-12-04T08:16:28Z,0,the way you talk about this album makes it sound like you’ve never lived life outside of a 4 walled white room making as many music review videos as possible to find relevance
@soijustlistenedto...,2023-11-30T19:04:33Z,2023-11-30T19:04:33Z,1,"if you listen to the a capella version of this album, which is available here on youtube, you&#39;d actually think that 6/10 is a nonsensical fantano rating. this album is freaking incredible. full of layers, just in the production value alone. i think it&#39;s ageing really well"
@Rosaedora,2023-11-21T01:37:28Z,2023-11-21T01:37:28Z,0,I feel like the fact that she&#39;s trans ads lots of layers
@Tapwater56766,2023-11-20T01:01:44Z,2023-11-20T01:01:44Z,0,NOOOONONNONONONOOOONONONONOONONONOOO<br>This is my mbdtf
@veiramedina6061,2023-11-17T18:28:50Z,2023-11-17T18:28:50Z,2,That happens when you haven’t had hardships in life. Every time he reviews an album like this he does the same.
@gooieglopp,2023-11-07T05:31:12Z,2023-11-07T05:31:12Z,7,"I was literally bawling my eyes out all night listening to &quot;American Teenager&quot; over and over.  I just discovered Ethel, and her lyrics + music resonate so incredibly strongly with me.  This album is astounding.   I really hate to say &quot;you just don&#39;t get it&quot;, but, yeah, you really don&#39;t.  Which is fine, but you&#39;re reviewing it, so."
@laurakocubinski9675,2023-10-29T19:11:15Z,2023-10-29T19:11:15Z,0,"Honestly hard agree<br>There were fleeting moments of brilliance in the album<br>I felt like I wanted to love it, but it’s just too disjointed and left me wanting more"
@danielporpino3189,2023-10-26T10:09:32Z,2023-10-26T10:09:32Z,1,bullshit Ethel Cain is a goddess ❤
@SherwinCeleste-cj7ng,2023-10-20T16:00:24Z,2023-10-20T16:00:24Z,0,"I love the dark story unfolding as i listen to the album. I thought the instrumentals are kinda bland and one note, (i love varied soundscape in an album) but still liked the album. I give it 8/10, I&#39;m looking forward to Ethel&#39;s next album i think she can do much better."
@alancantu2557,2023-10-18T14:25:58Z,2023-10-18T14:25:58Z,0,Were you really a Christian if you were  a Baptist?
@PeteJWall,2023-10-18T10:43:10Z,2023-10-18T10:43:10Z,0,"Oh you haven&#39;t been this wrong in a minute, Melon."
@user-ry3ei2vq3n,2023-10-09T10:47:02Z,2023-10-09T10:47:02Z,4,Ethel Cain is what Lana del Rey ever wanted to be
@samhill618,2023-10-07T21:25:21Z,2023-10-07T21:25:21Z,1,"For me this album grew on me and I would highly recommend it. Though Inbred and earlier singles for me had a quicker impact, the more I listen to Preacher’s Daughter the more I’m drawn to it, even as it (and much of her work) emotionally wrecks me as a parent."
@a.t.3192,2023-10-06T09:02:28Z,2023-10-06T09:02:28Z,2,"I don&#39;t like every song on the album, but it&#39;s pretty interesting overall and Ptolemaea is absolutely incredible."
@vollmilchbaum6873,2023-10-05T18:45:06Z,2023-10-05T18:45:06Z,2,"the producing could use some seasoning? BOYY that is literally the best seasoned album ever dafuq. the producing is so deep and full of layers, be fr"
@sammysalvatore9883,2023-10-04T18:27:24Z,2023-10-04T18:27:24Z,2,man shut up 💀
@barbz6603,2023-10-04T16:36:41Z,2023-10-04T16:36:41Z,2,no way he gave it a 6/10. what the fuck
@800cherries3,2023-10-04T02:28:37Z,2023-10-04T02:28:37Z,0,this might be his worst take ever bruh
@Diablo98415,2023-10-01T05:37:27Z,2023-10-01T05:37:27Z,0,As usual came to the comments for the true review
@beauavpc,2023-09-26T04:02:48Z,2023-09-26T04:02:48Z,270,"We don&#39;t need an album front to back with Ptolemaea-esque tracks because that track has a moment that stands completely on its own. The blood curdling scream plus the overall arrangement being the most horrifying on the album is what makes it special. The whole album doesn&#39;t need to be that dark. If anything, I would say a full understanding of this album&#39;s plot is what really gave me chills, not necessarily the production&#39;s darker moments. The lyrics really shine through."
