author,published_at,updated_at,like_count,text
@rikingg5629,2023-11-09T18:28:41Z,2023-11-09T18:28:41Z,114,"coming back to this 10 months later and i have to say that, as some wise commenter once said &quot;ranking this album this low should be grounds for public execution&quot;"
@phat9744,2023-11-05T16:07:04Z,2023-11-05T16:07:04Z,1,"Fanny, bro, he’s like 20 in 2023. Are you reviewing him or his music?"
@SevenPlaylistssss,2023-11-03T09:43:25Z,2023-11-03T09:43:25Z,0,redux
@mattwyd2161,2023-11-02T10:08:49Z,2023-11-02T10:08:49Z,0,Yikes
@biggsquid8581,2023-11-01T02:06:51Z,2023-11-01T02:06:51Z,0,L fantano.
@cloudneverclear,2023-10-31T20:21:16Z,2023-10-31T20:21:16Z,0,i don&#39;t even understand how you thought some of these lyrics were bad tf
@deanthomas1900,2023-10-30T11:36:58Z,2023-10-30T11:36:58Z,1,he jus didnt see the vision. das ok
@wild813,2023-10-24T00:27:25Z,2023-10-24T00:27:25Z,8,calling Deepfake an &quot;earsore&quot; might be his worst take of all time lol
@fronkeyproductions3086,2023-10-22T21:57:56Z,2023-10-22T21:58:17Z,1,"I would argue that Brakence&#39;s lyrics are part of what makes this record great- it&#39;s not just blatant narcissism, but a reflection on his struggles with a personality flaw. It makes the song more appealing to be centered around an imperfect narrator. Also, i interperet &#39;venus flytrap&#39; completely differently: it&#39;s not about an infatuation, but rather about someone who is obsessed with him and wont let him go.<br><br>this is like my favorite album. 10/10"
@maniac9014,2023-10-21T19:12:38Z,2023-10-21T19:12:38Z,1,"A man in his 30s, (maybe 40s), calling lyrics from a 20 year old&#39;s album &quot;cringe&quot; is probably just a sign you&#39;re getting old Melon. Especially when there&#39;s this many comments disagreeing with you. I think you need to revisit this with different goggles."
@aeon9158,2023-10-21T02:33:04Z,2023-10-21T02:33:04Z,0,happy to look at all the brakence enjoyers make mental gymnastics to defend the utterly shit lyrics on the album :)
@soap.f,2023-10-20T20:23:20Z,2023-10-20T20:23:20Z,1,LLLLLLLLLLLLLLLLLLLLLLLLLLL
@noahgebera923,2023-10-17T21:50:11Z,2023-10-17T21:50:11Z,3,Simply put. This is a bad take and contradicting at every corner. 8.5/ 10
@Megatraum504,2023-10-15T15:55:59Z,2023-10-15T15:55:59Z,0,"lmfao i love it. Everytime something like this gets reviewed its &quot;man I like your takes quite often, but you are wrong on this&quot; bahahaha greatest music reviewer until he shits on your awful taste huh?"
@Megatraum504,2023-10-15T15:39:47Z,2023-10-15T15:39:55Z,0,lmao this review got yall kids mad af huh? hahaha valorant music. lmao tik tok music
@rickster10216,2023-10-15T07:37:08Z,2023-10-15T07:37:08Z,0,nah
@spapeztheoctopus3249,2023-10-14T21:29:14Z,2023-10-14T21:29:14Z,0,"Such a wierd thing thing to get hung up on tbh, like, paying zero attention to lyrics I think this album at least deserves like a 7 or an 8 and even if I hate the lyrics of an album they are not gonna make me think its 2-3 points worse unless they make it clear that the artist is a massive piece of shit which, even with very uncharitable interpretations of the lyrics, Brakence isn&#39;t (maybe a bit annoying to hang out with but like some irl villain)"
@omarlockett-oz1jr,2023-10-08T12:18:08Z,2023-10-08T12:18:08Z,0,I kinda agree with Fantano. Dont get me wrong its a good album but the whole album is somewhat forgettable. I like brakence but damn all these breaks before releasing songs is so fucking LAME. Like Jon Bellion does the same thing and i think thats what leads to the projects feeling forgettable. I get tired of listening to the same songs over and over again that i force myself to forget them as an artist lol 😂
@fnotcool,2023-10-08T00:25:24Z,2023-10-08T00:25:24Z,2,not understanding the personality issues being expressed thru this album that center around a juxtaposed or horseshoe&#39;d self esteem is wild. <br>also track three is about sexual coercion. <br><br><br><br>listen to the whole album again.
@olisharm6406,2023-10-06T22:34:07Z,2023-10-06T22:34:07Z,0,"honestly the obnoxiously self absorbed lyrics are, in my opinion, obviously there to critique himself. he pokes fun at his own characteristics and sarcastically brags about it all throughout the album. brakence is obviously not like this, i think this is just his way of expressing his experience with a toxic ego"
@russjcameo,2023-10-05T13:26:21Z,2023-10-05T13:26:21Z,2,"Hmm, this review seems weirdly personal."
@virsus1,2023-10-04T20:37:22Z,2023-10-04T20:37:22Z,2,this fool calls himself a music critic?😂
@RandomMaxBlog,2023-09-30T09:57:10Z,2023-09-30T09:57:10Z,0,5g not good lyrics?? 🤔
@RandomMaxBlog,2023-09-30T08:41:24Z,2023-09-30T08:41:24Z,0,I disagree
